trigger_num,time_ms,period_us,rpm,spark_found,delay_us,delay_degrees,advance_degrees,dwell_us,dwell_delay_us,theoretical_advance,theoretical_delay_us,error_degrees,is_noise,noise_reason
243,4258.276,9015.0,3328,True,1625.2,32.45,14.55,3001.4,-1376.2,15.25,1590.4,-0.70,False,
244,4267.270,8994.0,3336,True,1621.2,32.45,14.55,3001.6,-1380.4,15.25,1586.5,-0.69,False,
245,4276.242,8972.0,3344,True,1618.7,32.47,14.53,3001.6,-1382.9,15.25,1582.6,-0.72,False,
246,4285.194,8952.0,3351,True,1607.8,32.33,14.67,3001.8,-1394.1,15.25,1579.0,-0.58,False,
247,4294.125,8931.0,3359,True,1605.2,32.35,14.65,3001.8,-1396.6,15.25,1575.3,-0.60,False,
248,4303.035,8910.0,3367,True,1602.8,32.38,14.62,3001.8,-1399.0,15.25,1571.6,-0.63,False,
249,4311.925,8890.0,3375,True,1596.2,32.32,14.68,3001.6,-1405.4,15.25,1568.1,-0.57,False,
250,4320.794,8869.0,3383,True,1594.7,32.36,14.64,3002.2,-1407.6,15.25,1564.3,-0.62,False,
251,4329.643,8849.0,3390,True,1589.8,32.34,14.66,3001.8,-1412.1,15.25,1560.7,-0.59,False,
252,4338.473,8830.0,3398,True,1585.9,32.33,14.67,3002.0,-1416.1,15.26,1557.3,-0.58,False,
253,4347.282,8809.0,3406,True,1583.8,32.36,14.64,3001.8,-1418.0,15.26,1553.5,-0.62,False,
254,4356.071,8789.0,3413,True,1579.7,32.35,14.65,3001.9,-1422.2,15.26,1549.8,-0.61,False,
255,4364.841,8770.0,3421,True,1575.1,32.33,14.67,3001.8,-1426.6,15.26,1546.4,-0.59,False,
256,4373.591,8750.0,3429,True,1572.2,32.34,14.66,3001.5,-1429.3,15.26,1542.9,-0.60,False,
257,4382.323,8732.0,3436,True,1567.7,32.32,14.68,3001.8,-1434.1,15.26,1539.7,-0.58,False,
258,4383.891,1567.7,19136,False,MISSING,MISSING,MISSING,MISSING,MISSING,11.00,313.5,N/A,True,pattern detection
259,4391.035,8712.0,3444,False,MISSING,MISSING,MISSING,MISSING,MISSING,15.26,1536.2,N/A,False,
260,4399.727,8692.0,3451,False,MISSING,MISSING,MISSING,MISSING,MISSING,15.26,1532.7,N/A,False,
261,4408.400,8673.0,3459,False,MISSING,MISSING,MISSING,MISSING,MISSING,15.26,1529.3,N/A,False,
262,4417.055,8655.0,3466,True,1553.2,32.30,14.70,3001.8,-1448.5,15.26,1526.2,-0.56,False,
263,4425.690,8635.0,3474,True,1551.7,32.35,14.65,3001.8,-1450.1,15.26,1522.6,-0.61,False,
264,4434.307,8617.0,3481,True,1546.7,32.31,14.69,3001.7,-1455.0,15.26,1519.5,-0.57,False,
265,4442.906,8599.0,3489,True,1543.2,32.30,14.70,3001.8,-1458.6,15.26,1516.3,-0.56,False,
266,4451.487,8581.0,3496,True,1540.2,32.31,14.69,3001.8,-1461.6,15.26,1513.1,-0.57,False,
267,4460.049,8562.0,3504,True,1539.2,32.36,14.64,3001.8,-1462.5,15.26,1509.8,-0.62,False,
268,4468.592,8543.0,3512,True,1535.2,32.35,14.65,3001.8,-1466.5,15.26,1506.6,-0.60,False,
269,4470.127,1535.2,19541,False,MISSING,MISSING,MISSING,MISSING,MISSING,11.00,307.1,N/A,True,pattern detection
270,4477.118,8526.0,3519,True,1529.6,32.29,14.71,3002.1,-1472.5,15.25,1503.7,-0.55,False,
271,4485.626,8508.0,3526,True,1527.6,32.32,14.68,3001.8,-1474.1,15.25,1500.6,-0.57,False,
272,4494.116,8490.0,3534,True,1524.2,32.31,14.69,3001.8,-1477.6,15.25,1497.5,-0.57,False,
273,4502.588,8472.0,3541,True,1521.2,32.32,14.68,3001.9,-1480.8,15.25,1494.4,-0.57,False,
274,4511.043,8455.0,3548,True,1521.2,32.38,14.62,3001.7,-1480.5,15.25,1491.5,-0.63,False,
275,4519.480,8437.0,3556,True,1520.7,32.44,14.56,3001.8,-1481.1,15.25,1488.4,-0.69,False,
276,4527.899,8419.0,3563,True,1515.7,32.41,14.59,3001.8,-1486.1,15.24,1485.3,-0.65,False,
277,4536.302,8403.0,3570,True,1511.2,32.37,14.63,3001.8,-1490.6,15.24,1482.6,-0.61,False,
278,4544.687,8385.0,3578,True,1510.2,32.42,14.58,3001.4,-1491.2,15.24,1479.5,-0.66,False,
279,4553.055,8368.0,3585,True,1506.2,32.40,14.60,3001.5,-1495.2,15.24,1476.6,-0.64,False,
280,4561.406,8351.0,3592,True,1503.4,32.41,14.59,3001.9,-1498.5,15.24,1473.7,-0.64,False,
281,4569.741,8335.0,3599,True,1502.8,32.45,14.55,3005.3,-1502.6,15.23,1470.9,-0.69,False,
282,4571.244,1502.8,19963,False,MISSING,MISSING,MISSING,MISSING,MISSING,11.00,300.6,N/A,True,pattern detection
283,4578.059,8318.0,3607,True,1497.2,32.40,14.60,3001.7,-1504.5,15.23,1468.0,-0.63,False,
284,4586.361,8302.0,3614,True,1494.3,32.40,14.60,3001.8,-1507.5,15.23,1465.3,-0.63,False,
285,4594.645,8284.0,3621,True,1491.7,32.41,14.59,3001.7,-1510.0,15.23,1462.2,-0.64,False,
286,4602.913,8268.0,3628,True,1487.2,32.38,14.62,3001.4,-1514.1,15.22,1459.5,-0.60,False,
287,4611.165,8252.0,3635,True,1484.6,32.38,14.62,3002.2,-1517.6,15.22,1456.9,-0.61,False,
288,4619.400,8235.0,3643,True,1483.2,32.42,14.58,3002.2,-1519.0,15.22,1454.0,-0.64,False,
289,4627.620,8220.0,3650,True,1477.7,32.36,14.64,3001.8,-1524.1,15.21,1451.6,-0.57,False,
290,4629.097,1477.7,20302,False,MISSING,MISSING,MISSING,MISSING,MISSING,11.00,295.5,N/A,True,pattern detection
291,4635.824,8204.0,3657,True,1476.1,32.39,14.61,3002.1,-1526.0,15.21,1448.9,-0.60,False,
292,4644.011,8187.0,3664,True,1474.5,32.42,14.58,3002.1,-1527.6,15.21,1446.0,-0.63,False,
293,4652.183,8172.0,3671,True,1470.2,32.38,14.62,3001.8,-1531.6,15.21,1443.4,-0.59,False,
294,4660.339,8156.0,3678,True,1466.9,32.37,14.63,3002.0,-1535.1,15.20,1440.7,-0.58,False,
295,4668.478,8139.0,3686,True,1465.8,32.42,14.58,3001.8,-1536.1,15.20,1437.8,-0.62,False,
296,4676.602,8124.0,3693,True,1460.7,32.36,14.64,3001.6,-1540.9,15.20,1435.2,-0.57,False,
297,4684.710,8108.0,3700,True,1458.8,32.38,14.62,3001.8,-1543.1,15.20,1432.5,-0.58,False,
298,4692.804,8094.0,3706,True,1454.2,32.34,14.66,3001.7,-1547.5,15.20,1430.1,-0.54,False,
299,4700.881,8077.0,3714,True,1454.7,32.42,14.58,3001.8,-1547.1,15.19,1427.3,-0.61,False,
300,4702.336,1454.7,20623,False,MISSING,MISSING,MISSING,MISSING,MISSING,11.00,290.9,N/A,True,pattern detection
301,4708.944,8063.0,3721,True,1448.7,32.34,14.66,3001.5,-1552.8,15.19,1425.0,-0.53,False,
302,4710.392,1448.7,20708,False,MISSING,MISSING,MISSING,MISSING,MISSING,11.00,289.7,N/A,True,30% filter
303,4716.991,8047.0,3728,True,1448.2,32.39,14.61,3001.6,-1553.4,15.19,1422.3,-0.58,False,
304,4725.024,8033.0,3735,True,1443.2,32.34,14.66,3001.8,-1558.6,15.18,1420.0,-0.52,False,
305,4733.041,8017.0,3742,True,1442.7,32.39,14.61,3001.8,-1559.1,15.18,1417.3,-0.57,False,
306,4741.043,8002.0,3749,True,1439.2,32.38,14.62,3001.8,-1562.6,15.17,1414.8,-0.55,False,
307,4749.031,7988.0,3756,True,1436.8,32.38,14.62,3001.8,-1565.0,15.17,1412.5,-0.55,False,
308,4757.004,7973.0,3763,True,1433.2,32.36,14.64,3001.7,-1568.5,15.17,1410.0,-0.52,False,
309,4764.962,7958.0,3770,True,1431.4,32.38,14.62,3001.9,-1570.4,15.16,1407.5,-0.54,False,
310,4772.906,7944.0,3776,True,1427.7,32.35,14.65,3001.7,-1574.0,15.16,1405.1,-0.51,False,
311,4780.835,7929.0,3784,True,1426.2,32.38,14.62,3001.6,-1575.4,15.16,1402.7,-0.53,False,
312,4788.749,7914.0,3791,True,1427.8,32.47,14.53,3001.8,-1574.1,15.15,1400.3,-0.62,False,
313,4796.650,7901.0,3797,True,1423.3,32.43,14.57,3001.6,-1578.3,15.15,1398.2,-0.57,False,
314,4804.536,7886.0,3804,True,1422.8,32.47,14.53,3001.4,-1578.6,15.14,1395.8,-0.62,False,
315,4812.407,7871.0,3811,True,1420.2,32.48,14.52,3001.6,-1581.4,15.14,1393.4,-0.61,False,
316,4820.264,7857.0,3818,True,1417.7,32.48,14.52,3002.2,-1584.6,15.13,1391.1,-0.61,False,
317,4828.108,7844.0,3825,True,1413.2,32.43,14.57,3001.8,-1588.6,15.13,1389.0,-0.56,False,
318,4835.937,7829.0,3832,True,1412.7,32.48,14.52,3001.4,-1588.7,15.12,1386.6,-0.60,False,
319,4843.753,7816.0,3838,True,1408.2,32.43,14.57,3001.8,-1593.6,15.12,1384.5,-0.55,False,
320,4845.161,1408.2,21304,False,MISSING,MISSING,MISSING,MISSING,MISSING,11.00,281.6,N/A,True,pattern detection
321,4851.555,7802.0,3845,True,1406.9,32.46,14.54,3002.0,-1595.1,15.11,1382.2,-0.57,False,
322,4859.343,7788.0,3852,True,1404.8,32.47,14.53,3002.0,-1597.2,15.11,1380.0,-0.57,False,
323,4867.118,7775.0,3859,True,1400.7,32.43,14.57,3001.8,-1601.1,15.10,1377.9,-0.53,False,
324,4874.879,7761.0,3865,True,1399.8,32.46,14.54,3001.8,-1602.1,15.10,1375.6,-0.56,False,
325,4882.626,7747.0,3872,True,1397.2,32.46,14.54,3001.8,-1604.6,15.09,1373.2,-0.56,False,
326,4890.360,7734.0,3879,True,1395.7,32.48,14.52,3003.7,-1608.0,15.09,1371.1,-0.57,False,
327,4891.756,1395.7,21495,False,MISSING,MISSING,MISSING,MISSING,MISSING,11.00,279.1,N/A,True,pattern detection
328,4898.081,7721.0,3886,True,1391.2,32.43,14.57,3001.7,-1610.4,15.09,1368.9,-0.52,False,
329,4905.788,7707.0,3893,True,1390.2,32.47,14.53,3001.8,-1611.6,15.08,1366.6,-0.55,False,
330,4913.482,7694.0,3899,True,1386.7,32.44,14.56,3001.8,-1615.1,15.08,1364.4,-0.52,False,
331,4921.163,7681.0,3906,True,1384.3,32.44,14.56,3001.9,-1617.6,15.08,1362.3,-0.52,False,
332,4928.831,7668.0,3912,True,1382.2,32.45,14.55,3001.7,-1619.5,15.07,1360.2,-0.52,False,
333,4936.486,7655.0,3919,True,1379.7,32.44,14.56,3001.6,-1621.9,15.07,1358.1,-0.51,False,
334,4944.127,7641.0,3926,True,1378.2,32.47,14.53,3001.8,-1623.6,15.06,1355.8,-0.53,False,
335,4951.756,7629.0,3932,True,1373.7,32.41,14.59,3001.8,-1628.1,15.06,1353.9,-0.47,False,
336,4953.130,1373.7,21839,False,MISSING,MISSING,MISSING,MISSING,MISSING,11.00,274.7,N/A,True,pattern detection
337,4959.371,7615.0,3940,True,1373.7,32.47,14.53,3001.5,-1627.8,15.05,1351.6,-0.52,False,
338,4966.974,7603.0,3946,True,1369.3,32.42,14.58,3001.8,-1632.5,15.05,1349.7,-0.46,False,
339,4974.565,7591.0,3952,True,1371.2,32.51,14.49,3001.8,-1630.6,15.04,1347.8,-0.55,False,
340,4982.142,7577.0,3959,True,1371.2,32.58,14.42,3001.8,-1630.6,15.04,1345.5,-0.61,False,
341,4989.707,7565.0,3966,True,1367.2,32.53,14.47,3002.2,-1635.1,15.03,1343.6,-0.56,False,
342,4991.074,1367.2,21943,False,MISSING,MISSING,MISSING,MISSING,MISSING,11.00,273.4,N/A,True,pattern detection
343,4997.259,7552.0,3972,True,1365.9,32.56,14.44,3002.0,-1636.1,15.03,1341.5,-0.58,False,
344,5004.799,7540.0,3979,True,1362.2,32.52,14.48,3001.8,-1639.6,15.02,1339.6,-0.54,False,
345,5012.327,7528.0,3985,True,1360.2,32.52,14.48,3001.8,-1641.6,15.01,1337.7,-0.54,False,
346,5019.842,7515.0,3992,True,1359.3,32.56,14.44,3001.9,-1642.6,15.01,1335.7,-0.57,False,
347,5027.345,7503.0,3998,True,1356.2,32.54,14.46,3002.2,-1646.0,15.00,1333.8,-0.54,False,
348,5034.835,7490.0,4005,True,1355.1,32.57,14.43,3001.8,-1646.6,14.99,1331.8,-0.56,False,
349,5042.313,7478.0,4012,True,1351.2,32.52,14.48,3001.8,-1650.6,14.99,1329.9,-0.51,False,
350,5049.780,7467.0,4018,True,1348.2,32.50,14.50,3001.6,-1653.4,14.98,1328.2,-0.48,False,
351,5057.234,7454.0,4025,True,1348.2,32.56,14.44,2981.5,-1633.3,14.98,1326.1,-0.53,False,
352,5064.677,7443.0,4031,True,1344.1,32.50,14.50,2981.9,-1637.8,14.97,1324.4,-0.48,False,
353,5072.108,7431.0,4037,True,1344.5,32.57,14.43,2982.0,-1637.5,14.97,1322.4,-0.53,False,
354,5079.526,7418.0,4044,True,1341.6,32.55,14.45,2982.1,-1640.5,14.96,1320.3,-0.52,False,
355,5086.933,7407.0,4050,True,1338.2,32.52,14.48,2961.9,-1623.6,14.96,1318.6,-0.48,False,
356,5094.328,7395.0,4057,True,1336.8,32.54,14.46,2961.8,-1625.0,14.95,1316.6,-0.49,False,
357,5101.710,7382.0,4064,True,1335.2,32.56,14.44,2961.8,-1626.6,14.95,1314.5,-0.50,False,
358,5109.081,7371.0,4070,True,1336.2,32.63,14.37,2961.7,-1625.5,14.94,1312.7,-0.57,False,
359,5116.441,7360.0,4076,True,1333.2,32.61,14.39,2942.3,-1609.1,14.94,1311.0,-0.54,False,
360,5123.788,7347.0,4083,True,1333.2,32.66,14.34,2941.8,-1608.6,14.93,1308.9,-0.60,False,
361,5131.125,7337.0,4089,True,1327.7,32.57,14.43,2941.8,-1614.1,14.93,1307.3,-0.50,False,
362,5138.450,7325.0,4096,True,1328.2,32.64,14.36,2941.8,-1613.6,14.92,1305.3,-0.56,False,
363,5145.764,7314.0,4102,True,1325.2,32.61,14.39,2941.8,-1616.6,14.92,1303.5,-0.53,False,
364,5153.066,7302.0,4108,True,1324.2,32.64,14.36,2921.8,-1597.6,14.91,1301.7,-0.56,False,
365,5160.357,7291.0,4115,True,1320.7,32.61,14.39,2921.8,-1601.1,14.91,1300.0,-0.51,False,
366,5167.638,7281.0,4120,True,1317.8,32.58,14.42,2921.8,-1604.1,14.90,1298.4,-0.48,False,
367,5174.907,7269.0,4127,True,1318.2,32.64,14.36,2921.8,-1603.6,14.89,1296.6,-0.54,False,
368,5182.165,7258.0,4133,True,1315.2,32.62,14.38,2901.8,-1586.6,14.89,1294.8,-0.50,False,
369,5189.412,7247.0,4140,True,1314.8,32.66,14.34,2902.3,-1587.6,14.88,1293.1,-0.54,False,
370,5196.648,7236.0,4146,True,1310.7,32.60,14.40,2901.7,-1591.0,14.88,1291.4,-0.48,False,
371,5203.873,7225.0,4152,True,1309.2,32.62,14.38,2901.8,-1592.6,14.87,1289.7,-0.49,False,
372,5211.086,7213.0,4159,True,1308.2,32.65,14.35,2901.8,-1593.6,14.86,1287.8,-0.51,False,
373,5218.289,7203.0,4165,True,1304.2,32.59,14.41,2881.7,-1577.5,14.86,1286.3,-0.45,False,
374,5225.481,7192.0,4171,True,1304.3,32.64,14.36,2881.8,-1577.5,14.85,1284.6,-0.49,False,
375,5232.662,7181.0,4178,True,1300.8,32.60,14.40,2881.8,-1581.1,14.84,1282.9,-0.45,False,
376,5239.833,7171.0,4184,True,1298.2,32.59,14.41,2881.8,-1583.6,14.84,1281.3,-0.43,False,
377,5241.131,1298.2,23108,False,MISSING,MISSING,MISSING,MISSING,MISSING,11.00,259.7,N/A,True,pattern detection
378,5246.993,7160.0,4190,True,1301.8,32.73,14.27,2861.6,-1559.8,14.83,1279.5,-0.56,False,
379,5254.143,7150.0,4196,True,1299.7,32.72,14.28,2861.7,-1562.0,14.83,1277.9,-0.55,False,
380,5255.443,1299.7,23082,False,MISSING,MISSING,MISSING,MISSING,MISSING,11.00,259.9,N/A,True,pattern detection
381,5261.281,7138.0,4203,True,1298.2,32.74,14.26,2861.8,-1563.6,14.82,1276.0,-0.56,False,
382,5262.579,1298.2,23109,False,MISSING,MISSING,MISSING,MISSING,MISSING,11.00,259.6,N/A,True,30% filter
383,5268.409,7128.0,4209,True,1294.7,32.69,14.31,2861.4,-1566.7,14.82,1274.4,-0.51,False,
384,5275.526,7117.0,4215,True,1293.7,32.72,14.28,2861.7,-1568.0,14.81,1272.6,-0.53,False,
385,5276.819,1293.7,23190,False,MISSING,MISSING,MISSING,MISSING,MISSING,11.00,258.7,N/A,True,pattern detection
386,5282.633,7107.0,4221,True,1290.7,32.69,14.31,2841.8,-1551.1,14.81,1271.0,-0.50,False,
387,5289.729,7096.0,4228,True,1290.2,32.73,14.27,2841.6,-1551.4,14.80,1269.3,-0.53,False,
388,5296.815,7086.0,4234,True,1288.1,32.72,14.28,2842.1,-1554.0,14.80,1267.7,-0.52,False,
389,5303.891,7076.0,4240,True,1285.7,32.71,14.29,2842.2,-1556.6,14.79,1266.2,-0.50,False,
390,5310.957,7066.0,4246,True,1283.9,32.71,14.29,2841.9,-1558.0,14.79,1264.6,-0.49,False,
391,5318.012,7055.0,4252,True,1283.1,32.74,14.26,2822.1,-1539.0,14.78,1262.9,-0.52,False,
392,5325.057,7045.0,4258,True,1279.7,32.70,14.30,2821.4,-1541.8,14.77,1261.3,-0.47,False,
393,5332.092,7035.0,4264,True,1278.2,32.71,14.29,2821.8,-1543.5,14.77,1259.8,-0.47,False,
394,5333.370,1278.2,23470,False,MISSING,MISSING,MISSING,MISSING,MISSING,11.00,255.7,N/A,True,pattern detection
395,5339.117,7025.0,4270,True,1276.2,32.70,14.30,2821.8,-1545.6,14.76,1258.2,-0.46,False,
396,5340.393,1276.2,23506,False,MISSING,MISSING,MISSING,MISSING,MISSING,11.00,255.2,N/A,True,30% filter
397,5346.132,7015.0,4277,True,1274.2,32.70,14.30,2821.8,-1547.6,14.75,1256.7,-0.45,False,
398,5353.137,7005.0,4283,True,1272.7,32.70,14.30,2801.8,-1529.1,14.75,1255.1,-0.45,False,
399,5360.132,6995.0,4289,True,1270.8,32.70,14.30,2801.8,-1531.0,14.74,1253.5,-0.44,False,
400,5367.117,6985.0,4295,True,1269.2,32.71,14.29,2801.5,-1532.3,14.74,1252.0,-0.44,False,
401,5374.093,6976.0,4300,True,1266.2,32.67,14.33,2801.8,-1535.6,14.73,1250.6,-0.40,False,
402,5381.058,6965.0,4307,True,1270.8,32.84,14.16,2801.7,-1530.9,14.72,1248.9,-0.57,False,
403,5388.014,6956.0,4313,True,1267.6,32.80,14.20,2782.1,-1514.6,14.72,1247.5,-0.52,False,
404,5394.959,6945.0,4320,True,1268.2,32.87,14.13,2781.7,-1513.5,14.71,1245.8,-0.58,False,
405,5401.896,6937.0,4325,True,1261.2,32.73,14.27,2781.8,-1520.6,14.71,1244.5,-0.43,False,
406,5408.823,6927.0,4331,True,1262.8,32.81,14.19,2781.8,-1519.1,14.70,1243.0,-0.51,False,
407,5415.740,6917.0,4337,True,1260.7,32.81,14.19,2781.8,-1521.1,14.69,1241.4,-0.50,False,
408,5422.647,6907.0,4343,True,1258.7,32.80,14.20,2761.3,-1502.6,14.69,1239.9,-0.49,False,
409,5429.545,6898.0,4349,True,1256.2,32.78,14.22,2761.7,-1505.5,14.68,1238.5,-0.46,False,
410,5436.434,6889.0,4355,True,1254.7,32.78,14.22,2761.8,-1507.1,14.68,1237.1,-0.46,False,
411,5443.313,6879.0,4361,True,1253.8,32.81,14.19,2761.8,-1508.1,14.67,1235.5,-0.48,False,
412,5450.182,6869.0,4367,True,1252.3,32.82,14.18,2761.9,-1509.6,14.66,1234.0,-0.48,False,
413,5457.042,6860.0,4373,True,1250.2,32.81,14.19,2741.8,-1491.6,14.66,1232.6,-0.46,False,
414,5463.892,6850.0,4380,True,1248.2,32.80,14.20,2741.8,-1493.5,14.65,1231.0,-0.45,False,
415,5470.733,6841.0,4385,True,1246.0,32.78,14.22,2742.0,-1496.0,14.65,1229.6,-0.43,False,
416,5477.565,6832.0,4391,True,1248.2,32.89,14.11,2741.8,-1493.6,14.64,1228.2,-0.53,False,
417,5484.388,6823.0,4397,True,1246.8,32.89,14.11,2741.8,-1495.1,14.64,1226.8,-0.53,False,
418,5491.201,6813.0,4403,True,1245.8,32.91,14.09,2721.7,-1475.9,14.63,1225.3,-0.54,False,
419,5498.005,6804.0,4409,True,1243.6,32.90,14.10,2722.1,-1478.5,14.62,1223.9,-0.52,False,
420,5504.800,6795.0,4415,True,1241.2,32.88,14.12,2721.8,-1480.6,14.62,1222.5,-0.50,False,
421,5506.041,1241.2,24170,False,MISSING,MISSING,MISSING,MISSING,MISSING,11.00,248.2,N/A,True,pattern detection
422,5511.587,6787.0,4420,True,1238.7,32.85,14.15,2721.8,-1483.1,14.61,1221.2,-0.46,False,
423,5518.364,6777.0,4427,True,1239.6,32.92,14.08,2721.8,-1482.2,14.61,1219.7,-0.53,False,
424,5525.132,6768.0,4433,True,1236.7,32.89,14.11,2721.7,-1485.0,14.60,1218.3,-0.49,False,
425,5531.891,6759.0,4439,True,1235.1,32.89,14.11,2702.1,-1467.0,14.59,1216.9,-0.48,False,
426,5538.642,6751.0,4444,True,1232.2,32.86,14.14,2701.8,-1469.6,14.59,1215.6,-0.44,False,
427,5545.383,6741.0,4450,True,1232.7,32.92,14.08,2701.7,-1469.0,14.58,1214.1,-0.50,False,
428,5552.116,6733.0,4456,True,1229.2,32.86,14.14,2701.7,-1472.5,14.58,1212.8,-0.44,False,
429,5553.345,1229.2,24406,False,MISSING,MISSING,MISSING,MISSING,MISSING,11.00,245.8,N/A,True,pattern detection
430,5558.840,6724.0,4462,True,1229.6,32.92,14.08,2702.1,-1472.5,14.57,1211.4,-0.49,False,
431,5565.555,6715.0,4468,True,1227.2,32.90,14.10,2681.8,-1454.6,14.56,1210.0,-0.46,False,
432,5572.261,6706.0,4474,True,1225.2,32.89,14.11,2681.8,-1456.5,14.56,1208.6,-0.45,False,
433,5578.959,6698.0,4479,True,1222.8,32.86,14.14,2681.8,-1459.0,14.55,1207.4,-0.41,False,
434,5585.648,6689.0,4485,True,1222.2,32.89,14.11,2681.5,-1459.3,14.55,1206.0,-0.44,False,
435,5592.328,6680.0,4491,True,1220.7,32.89,14.11,2681.4,-1460.7,14.54,1204.6,-0.43,False,
436,5598.999,6671.0,4497,True,1220.2,32.92,14.08,2681.7,-1461.5,14.54,1203.2,-0.46,False,
437,5605.662,6663.0,4502,True,1215.7,32.84,14.16,2661.3,-1445.6,14.53,1201.9,-0.37,False,
438,5612.316,6654.0,4509,True,1219.7,32.99,14.01,2661.4,-1441.8,14.52,1200.5,-0.52,False,
439,5618.961,6645.0,4515,True,1218.2,33.00,14.00,2661.8,-1443.6,14.52,1199.1,-0.52,False,
440,5625.598,6637.0,4520,True,1215.7,32.97,14.03,2661.8,-1446.1,14.51,1197.9,-0.48,False,
441,5632.226,6628.0,4526,True,1215.2,33.00,14.00,2661.7,-1446.5,14.51,1196.5,-0.51,False,
442,5638.846,6620.0,4532,True,1213.8,33.00,14.00,2661.8,-1448.1,14.50,1195.2,-0.50,False,
443,5645.458,6612.0,4537,True,1210.2,32.95,14.05,2641.4,-1431.2,14.50,1194.0,-0.44,False,
444,5652.062,6604.0,4543,True,1209.7,32.97,14.03,2641.7,-1432.0,14.49,1192.7,-0.46,False,
445,5658.658,6596.0,4548,True,1208.2,32.97,14.03,2641.8,-1433.5,14.48,1191.5,-0.46,False,
446,5665.245,6587.0,4554,True,1208.0,33.01,13.99,2641.7,-1433.7,14.48,1190.2,-0.49,False,
447,5671.823,6578.0,4561,True,1206.2,33.01,13.99,2641.8,-1435.6,14.47,1188.9,-0.47,False,
448,5678.394,6571.0,4566,True,1202.2,32.93,14.07,2641.3,-1439.1,14.46,1187.8,-0.39,False,
449,5684.955,6561.0,4572,True,1204.8,33.05,13.95,2622.3,-1417.6,14.45,1186.3,-0.51,False,
450,5691.509,6554.0,4577,True,1200.2,32.96,14.04,2621.8,-1421.6,14.45,1185.3,-0.41,False,
451,5698.055,6546.0,4583,True,1199.2,32.97,14.03,2622.2,-1423.1,14.44,1184.1,-0.41,False,
452,5704.593,6538.0,4589,True,1201.2,33.07,13.93,2621.8,-1420.6,14.43,1182.9,-0.51,False,
453,5711.122,6529.0,4595,True,1201.2,33.12,13.88,2621.7,-1420.5,14.43,1181.5,-0.54,False,
454,5717.643,6521.0,4601,True,1198.2,33.07,13.93,2621.8,-1423.6,14.42,1180.2,-0.50,False,
455,5724.156,6513.0,4606,True,1196.7,33.07,13.93,2601.4,-1404.8,14.42,1179.0,-0.49,False,
456,5730.661,6505.0,4612,True,1195.2,33.07,13.93,2601.8,-1406.5,14.41,1177.7,-0.48,False,
457,5737.158,6497.0,4618,True,1193.7,33.07,13.93,2601.8,-1408.1,14.41,1176.5,-0.48,False,
458,5743.647,6489.0,4623,True,1192.4,33.08,13.92,2601.9,-1409.5,14.40,1175.2,-0.48,False,
459,5750.129,6482.0,4628,True,1189.8,33.04,13.96,2601.8,-1412.1,14.39,1174.1,-0.43,False,
460,5756.602,6473.0,4635,True,1190.7,33.11,13.89,2601.8,-1411.1,14.39,1172.8,-0.50,False,
461,5763.067,6465.0,4640,True,1188.2,33.08,13.92,2581.8,-1393.6,14.38,1171.5,-0.46,False,
462,5769.525,6458.0,4645,True,1185.7,33.05,13.95,2581.8,-1396.1,14.38,1170.4,-0.43,False,
463,5775.975,6450.0,4651,True,1186.4,33.11,13.89,2581.9,-1395.5,14.37,1169.2,-0.48,False,
464,5782.417,6442.0,4657,True,1184.2,33.09,13.91,2581.8,-1397.5,14.37,1167.9,-0.46,False,
465,5788.851,6434.0,4663,True,1181.8,33.06,13.94,2581.6,-1399.9,14.36,1166.7,-0.42,False,
466,5795.278,6427.0,4668,True,1183.8,33.15,13.85,2581.8,-1398.1,14.36,1165.6,-0.51,False,
467,5801.697,6419.0,4674,True,1183.8,33.19,13.81,2581.8,-1398.1,14.35,1164.3,-0.54,False,
468,5802.881,1183.8,25343,False,MISSING,MISSING,MISSING,MISSING,MISSING,11.00,236.8,N/A,True,pattern detection
469,5808.108,6411.0,4679,True,1182.1,33.19,13.81,2562.1,-1380.0,14.34,1163.1,-0.53,False,
470,5814.511,6403.0,4685,True,1182.1,33.23,13.77,2562.1,-1380.0,14.34,1161.9,-0.57,False,
471,5820.907,6396.0,4690,True,1177.5,33.14,13.86,2562.1,-1384.6,14.33,1160.8,-0.47,False,
472,5827.296,6389.0,4696,True,1176.7,33.15,13.85,2561.4,-1384.7,14.33,1159.7,-0.48,False,
473,5833.677,6381.0,4701,True,1176.2,33.18,13.82,2561.7,-1385.5,14.32,1158.4,-0.50,False,
474,5840.050,6373.0,4707,True,1176.2,33.22,13.78,2561.8,-1385.5,14.32,1157.2,-0.54,False,
475,5846.416,6366.0,4713,True,1173.2,33.17,13.83,2541.8,-1368.6,14.31,1156.2,-0.48,False,
476,5852.775,6359.0,4718,True,1170.8,33.14,13.86,2541.8,-1371.1,14.30,1155.1,-0.44,False,
477,5859.125,6350.0,4724,True,1171.8,33.21,13.79,2541.8,-1370.1,14.29,1153.8,-0.51,False,
478,5865.468,6343.0,4730,True,1168.8,33.17,13.83,2542.3,-1373.6,14.29,1152.7,-0.45,False,
479,5871.804,6336.0,4735,True,1167.2,33.16,13.84,2541.7,-1374.5,14.28,1151.7,-0.44,False,
480,5878.133,6329.0,4740,True,1167.2,33.20,13.80,2542.2,-1375.1,14.27,1150.7,-0.47,False,
